name;empty;deterministic;inherently weak;semi deterministic;terminal;unambiguous;weak;very weak;
automata/from_ltl/random_det/418.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/419.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/42.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_det/420.hoa;0;0;1;1;1;0;1;1;
automata/from_ltl/random_det/421.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/422.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/423.hoa;0;1;1;1;1;1;1;0;
automata/from_ltl/random_det/424.hoa;0;1;1;1;0;1;1;0;
automata/from_ltl/random_det/425.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/426.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/427.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det/428.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det/429.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/43.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/430.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/431.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/432.hoa;0;1;1;1;0;1;1;0;
automata/from_ltl/random_det/433.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/434.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/435.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/436.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/437.hoa;0;1;1;1;1;1;1;0;
automata/from_ltl/random_det/438.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/439.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/44.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/440.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/441.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/442.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/443.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/444.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/445.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det/446.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/447.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/448.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/449.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/45.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/450.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/451.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/452.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/453.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/454.hoa;0;0;1;1;0;1;1;1;
automata/from_ltl/random_det/455.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/456.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/457.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/458.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/459.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/46.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/460.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/461.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/462.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/463.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/464.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/465.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_det/466.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_det/467.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/468.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/469.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det/47.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/470.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/471.hoa;0;1;1;1;1;1;1;0;
automata/from_ltl/random_det/472.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/473.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_det/474.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/475.hoa;0;1;1;1;0;1;1;0;
automata/from_ltl/random_det/476.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/477.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/478.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det/479.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det/48.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/480.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/481.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/482.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/483.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/484.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det/485.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/486.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/487.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/488.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/489.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/49.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/490.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/491.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/492.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/493.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/494.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/495.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_det/496.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det/497.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/498.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/499.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/5.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/50.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/500.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/51.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/52.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/53.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/54.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/55.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/56.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/57.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/58.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/59.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/6.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/60.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det/61.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/62.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det/63.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/64.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/65.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/66.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/67.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det/68.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/69.hoa;0;0;1;1;1;0;1;1;
automata/from_ltl/random_det/7.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/70.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/71.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/72.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/73.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/74.hoa;0;1;1;1;0;1;1;0;
automata/from_ltl/random_det/75.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/76.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/77.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/78.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_det/79.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/8.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/80.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/81.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det/82.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/83.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/84.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/85.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/86.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/87.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det/88.hoa;0;1;1;1;1;1;1;0;
automata/from_ltl/random_det/89.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/9.hoa;0;0;1;1;0;1;1;1;
automata/from_ltl/random_det/90.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/91.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det/92.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_det/93.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/94.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det/95.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/96.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det/97.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/98.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det/99.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/1.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/10.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/100.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_det_red/101.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/102.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/103.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/104.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/105.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/106.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/107.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/108.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/109.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/11.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/110.hoa;0;1;1;1;0;1;1;0;
automata/from_ltl/random_det_red/111.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/112.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/113.hoa;0;0;1;1;1;0;1;1;
automata/from_ltl/random_det_red/114.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det_red/115.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/116.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/117.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/118.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/119.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/12.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/120.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/121.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/122.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/123.hoa;0;1;1;1;0;1;1;0;
automata/from_ltl/random_det_red/124.hoa;0;1;1;1;1;1;1;0;
automata/from_ltl/random_det_red/125.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/126.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/127.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/128.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/129.hoa;0;1;1;1;0;1;1;0;
automata/from_ltl/random_det_red/13.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/130.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/131.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/132.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/133.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/134.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/135.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/136.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det_red/137.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/138.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/139.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/14.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/140.hoa;0;0;1;0;0;0;1;0;
automata/from_ltl/random_det_red/141.hoa;0;1;1;1;0;1;1;0;
automata/from_ltl/random_det_red/142.hoa;0;1;1;1;0;1;1;0;
automata/from_ltl/random_det_red/143.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det_red/144.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/145.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/146.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/147.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/148.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_det_red/149.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/15.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/150.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/151.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/152.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/153.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/154.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/155.hoa;0;1;1;1;1;1;1;0;
automata/from_ltl/random_det_red/156.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/157.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/158.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/159.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/16.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/160.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/161.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/162.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/163.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/164.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/165.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/166.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/167.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/168.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/169.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/17.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/170.hoa;0;1;1;1;0;1;1;0;
automata/from_ltl/random_det_red/171.hoa;0;0;1;1;1;0;1;0;
automata/from_ltl/random_det_red/172.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_det_red/173.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/174.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/175.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/176.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/177.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/178.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det_red/179.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/18.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/180.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/181.hoa;0;1;1;1;0;1;1;0;
automata/from_ltl/random_det_red/182.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/183.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/184.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/185.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det_red/186.hoa;0;0;1;1;1;0;1;1;
automata/from_ltl/random_det_red/187.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/188.hoa;0;0;1;0;0;0;1;0;
automata/from_ltl/random_det_red/189.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/19.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/190.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/191.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/192.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/193.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/194.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/195.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det_red/196.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/197.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_det_red/198.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_det_red/199.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/2.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/20.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/200.hoa;0;1;1;1;0;1;1;0;
automata/from_ltl/random_det_red/201.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/202.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/203.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/204.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/205.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/206.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/207.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/208.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/209.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/21.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/210.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_det_red/211.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/212.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/213.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/214.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/215.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/216.hoa;0;0;1;0;0;0;1;0;
automata/from_ltl/random_det_red/217.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/218.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/219.hoa;0;1;1;1;1;1;1;0;
automata/from_ltl/random_det_red/22.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/220.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/221.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/222.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/223.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/224.hoa;0;0;1;1;1;0;1;1;
automata/from_ltl/random_det_red/225.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/226.hoa;0;0;1;1;0;1;1;1;
automata/from_ltl/random_det_red/227.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/228.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/229.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/23.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/230.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/231.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/232.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/233.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det_red/234.hoa;0;1;1;1;1;1;1;0;
automata/from_ltl/random_det_red/235.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/236.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/237.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/238.hoa;0;0;1;1;0;1;1;1;
automata/from_ltl/random_det_red/239.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/24.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/240.hoa;0;0;1;1;1;0;1;1;
automata/from_ltl/random_det_red/241.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/242.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/243.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/244.hoa;0;0;1;0;0;1;1;0;
automata/from_ltl/random_det_red/245.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/246.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/247.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det_red/248.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/249.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_det_red/25.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det_red/250.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_det_red/251.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/252.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det_red/253.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/254.hoa;0;1;1;1;1;1;1;0;
automata/from_ltl/random_det_red/255.hoa;0;0;1;0;0;0;1;0;
automata/from_ltl/random_det_red/256.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/257.hoa;0;0;1;1;1;0;1;1;
automata/from_ltl/random_det_red/258.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/259.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/26.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det_red/260.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_det_red/261.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/262.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/263.hoa;0;1;1;1;0;1;1;0;
automata/from_ltl/random_det_red/264.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/265.hoa;0;0;1;0;0;0;1;0;
automata/from_ltl/random_det_red/266.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/267.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/268.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/269.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_det_red/27.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_det_red/270.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/271.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_det_red/272.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/273.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/274.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/275.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/276.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/277.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/278.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/279.hoa;0;0;1;1;0;1;1;0;
automata/from_ltl/random_det_red/28.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/280.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/281.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/282.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/283.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/284.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/285.hoa;0;0;1;1;0;1;1;1;
automata/from_ltl/random_det_red/286.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/287.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/288.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/289.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/29.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/290.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/291.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/292.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/293.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det_red/294.hoa;0;1;1;1;1;1;1;0;
automata/from_ltl/random_det_red/295.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/296.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_det_red/297.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/298.hoa;0;1;1;1;1;1;1;0;
automata/from_ltl/random_det_red/299.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/3.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/30.hoa;0;1;1;1;1;1;1;0;
automata/from_ltl/random_det_red/300.hoa;0;1;1;1;0;1;1;1;
automata/from_ltl/random_det_red/301.hoa;0;1;1;1;1;1;1;1;
automata/from_ltl/random_det_red/302.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_det_red/303.hoa;0;0;1;1;0;0;1;1;
automata/from_ltl/random_det_red/304.hoa;0;1;1;1;1;1;1;1;
